Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
1000	-9343.435	-9496.575	153.1399	0.00277766	0.0859021	0.000356144	0.000505236	0.000161894	0.000222459	0.000487492	0.000301602	0.00075018	0.000257316	0.000446025	0.000587996	0.000346178	0.000393487	0.000740184	0.000279013	0.000204671	0.000778903	0.000563934	0.000226507	0.000696262	0.000211788	0.000345274	0.000166979	0.000127888	0.000532258	0.000356252	0.000481564	0.000344784	0.000233884	0.000418286	0.000572609	0.000166841	0.000416424	0.0003778356	-0.01062081	0.1941024	-7.881051	0.1834816	1.057885	0.5010765
1020	-9347.638	-9503.314	155.6763	0.0409207	0.104274	0.000532859	0.000594796	0.000252444	0.00034038	0.000379542	0.000434615	0.000204806	0.000200673	0.000338716	0.000401918	0.000340028	0.000431496	0.000851001	0.000198527	0.00018276	0.000306925	0.000612112	0.000399636	0.000371074	0.000155089	0.000543333	0.000225732	0.000348356	0.000538418	0.000339935	0.000659275	0.000127658	0.000534211	0.00088898	0.000440196	0.000213686	0.000279415	0.0003696932	-0.02010831	0.1306999	-7.902837	0.1105916	1.181825	0.4613435
1040	-9345.346	-9496.399	151.0528	0.030026	0.0391865	0.000248217	0.000686119	0.000255754	0.000213552	0.000591397	0.000353181	0.000641693	0.000147525	0.000439383	0.00040795	0.000262903	0.000321149	0.000333011	0.000232402	0.000100351	0.000205461	0.000584844	0.000177203	0.000429008	0.000118307	0.000282558	0.000136073	0.00027626	0.000451678	0.000271526	0.000529131	0.000308655	0.000120798	0.000832455	0.000890238	0.000223662	0.000447377	0.0003331085	-0.007309062	0.1667842	-8.007042	0.1594751	1.045832	0.5578331
1060	-9344.799	-9499.028	154.2296	0.0227387	0.0520643	0.000271273	0.000535691	0.000325038	0.0001914	0.000838537	0.000248716	0.000357455	0.000239657	0.000515696	0.00076511	0.000678859	0.000293944	0.000412459	0.000192132	0.000261116	0.000421084	0.000581407	0.000420495	0.000504059	0.00019949	0.000399828	0.000144884	0.000331947	0.000455016	0.000263652	0.000389397	0.000282363	0.000113816	0.000393948	0.000867206	0.000428876	0.000320816	0.0003470413	-0.01167955	0.09775592	-7.966067	0.08607637	1.135688	0.5259889
1080	-9347.257	-9504.808	157.5509	0.0501588	0.0757386	0.000322839	0.000483303	0.000234714	0.000331106	0.00039219	0.000384757	0.000311142	0.00029076	0.000416669	0.000493509	0.000465058	0.000740874	0.00041645	0.000412322	0.000450527	0.000501163	0.00044457	0.000483988	0.00062081	0.000177225	0.000442962	0.000239276	0.000238224	0.000308193	0.000339437	0.000725661	0.000490911	0.000332821	0.00129592	0.000640478	0.000469352	0.000441261	0.0004288625	-0.03394613	0.1282849	-7.754374	0.09433874	1.359832	0.3401263
1100	-9359.131	-9514.071	154.9392	0.0416139	0.0867192	0.000264869	0.000437916	0.000216979	0.000129175	0.000459115	0.00038708	0.000337877	0.00049007	0.000523071	0.000402381	0.000936743	0.000379826	0.000353039	0.00022196	0.000483622	0.000353563	0.000575437	0.000285082	0.00041436	0.000182877	0.000766118	0.000178375	0.000820144	0.000376908	0.000271048	0.000399807	0.000545766	0.000189659	0.000578318	0.00078083	0.000268245	0.000216146	0.0003266133	-0.02468944	0.0435575	-8.026734	0.01886806	2.308531	0.4530128
1120	-9359.389	-9509.866	150.4775	0.0225915	0.0140978	0.000466403	0.000372138	0.000248937	0.000235789	0.000699271	0.000305848	0.000194867	0.000325215	0.000770568	0.000551682	0.000807524	0.000746751	0.000559161	0.000375334	0.000523691	0.000812188	0.000673122	0.000334328	0.00142039	0.000293793	0.000614428	0.00017238	0.000565119	0.000847379	0.000310633	0.000512362	0.000183975	0.000336375	0.000375334	0.000465524	0.000393324	0.000239552	0.0004649635	-0.03965199	0.06466855	-7.673552	0.02501656	2.58503	0.446939
1140	-9347.586	-9500.07	152.4845	0.0361577	0.0649698	0.000481991	0.000928744	0.000498401	0.000401857	0.000365094	0.000296	0.000240103	0.000245959	0.0007672	0.000320233	0.000717162	0.000382841	0.000726823	0.000347264	0.00036367	0.000576139	0.000538979	0.000607068	0.000503509	0.000258467	0.000397961	0.000171237	0.000478948	0.000363508	0.000586053	0.000475542	0.000572336	0.000246284	0.000566557	0.000863924	0.00031474	0.000330181	0.0004154229	0.01766121	0.04540119	-7.786213	0.06306239	0.7199408	0.3457499
1160	-9346.035	-9495.938	149.9024	0.0251562	0.0943543	0.00033704	0.000681394	0.000280309	0.000215019	0.000285529	0.000345503	0.000430982	0.000315824	0.000476237	0.000285768	0.00028029	0.000327032	0.000733591	0.000393905	0.000199476	0.000689907	0.000526475	0.000570105	0.00156505	0.000174875	0.00080526	0.000218267	0.000312676	0.000662557	0.00043658	0.00065887	0.000261203	0.000728336	0.000743592	0.000698155	0.000177292	0.000383874	0.000417189	-0.04730817	0.0638426	-7.781971	0.01653442	3.861193	0.4479245
1180	-9349.507	-9505.721	156.2139	0.0243719	0.0187478	0.00029312	0.000376384	0.000236588	0.000539662	0.000350538	0.000249959	0.000652427	0.000141468	0.00047467	0.000414475	0.00085386	0.000481064	0.000448751	0.000359737	0.0001489	0.000401396	0.000590249	0.000217462	0.000743054	0.000260641	0.000462545	0.000252118	0.000588233	0.000296684	0.000358038	0.000436521	0.000205121	0.000392076	0.000491963	0.000791439	0.000153844	0.000263412	0.0003498711	-0.01271688	0.03614326	-7.957946	0.02342638	1.542844	0.4873769
1200	-9360.478	-9510.645	150.1668	0.0186394	0.0470448	0.000515566	0.000782878	0.000147678	0.000243078	0.000517528	0.000230001	0.000319526	0.000380247	0.00045388	0.000472964	0.000391506	0.00067114	0.000763467	0.000426914	0.000408945	0.00045168	0.000557598	0.00148316	0.00083961	0.000203607	0.000944976	0.000210767	0.000391762	0.000509544	0.000438083	0.000302721	0.000251652	0.000236095	0.000460795	0.0006358	0.000651558	0.000322026	0.0004540425	-0.03449688	0.03991888	-7.69732	0.005421996	7.362396	0.5180095
1220	-9357.137	-9503.869	146.7311	0.0293969	0.0766069	0.000295071	0.00073935	0.000498866	0.000193091	0.000387707	0.000353002	0.000434538	0.00028072	0.000568368	0.000331554	0.000683807	0.000488384	0.000504248	0.000161038	0.000238267	0.000442988	0.000541058	0.00098995	0.00058753	0.000169852	0.000469527	0.000190852	0.000358614	0.000419411	0.000369317	0.000549075	0.000293674	0.000210061	0.000654209	0.00131474	0.000262459	0.000750319	0.000496614	-0.01277295	0.09249884	-7.607697	0.07972588	1.160211	0.5394673
1240	-9353.49	-9513.793	160.3028	0.0950188	0.103216	0.000242947	0.000728743	0.000431229	0.00031304	0.000401689	0.000452964	0.000399633	0.000221501	0.000399425	0.00030503	0.00019588	0.000456363	0.000567728	0.000425982	0.00027962	0.000330079	0.000510569	0.000664311	0.000575352	0.000223669	0.000507977	0.000264626	0.000343486	0.000578364	0.000529609	0.000437625	0.000322241	0.000192341	0.000545208	0.000694822	0.000227885	0.000440584	0.0003901477	-0.02278312	0.149323	-7.848985	0.1265399	1.180047	0.3855136
1260	-9350.71	-9500.191	149.4813	0.0451499	0.0785504	0.00025877	0.000831149	0.000335605	0.000291466	0.000458089	0.000356156	0.000421259	0.000335033	0.000562446	0.00039318	0.000460849	0.00045058	0.000272139	0.000491032	0.000236217	0.000425516	0.000430995	0.000344657	0.000844011	0.000167533	0.00052904	0.000168135	0.000520589	0.000289225	0.000298073	0.00083976	0.000301518	0.000428508	0.00053249	0.00116506	0.000273807	0.000245955	0.0004457827	-0.0536411	0.2223062	-7.715679	0.1686651	1.318033	0.4249524
1280	-9366.27	-9511.66	145.3903	0.0388375	0.0481549	0.000450443	0.000979184	0.000324496	0.000144059	0.000765631	0.000419121	0.000376564	0.000248598	0.000369391	0.000573283	0.00022241	0.000398616	0.000674937	0.000234824	0.00024408	0.000311791	0.000787788	0.000473051	0.000721869	0.000165495	0.000603142	0.00021106	0.000603151	0.000676589	0.000439572	0.000701574	0.000158579	0.000332865	0.000582803	0.00114416	0.00022043	0.000291256	0.0004114689	-0.007889203	0.2182897	-7.795777	0.2104005	1.037496	0.4234854
1300	-9355.543	-9514.532	158.9889	0.00522186	0.0672534	0.000405878	0.000386241	0.000416135	0.000173622	0.000587762	0.000303576	0.000295927	0.000265895	0.000469203	0.000430119	0.000359583	0.000250874	0.000507348	0.000190393	0.000292856	0.000248345	0.000554383	0.000293398	0.000698506	0.000199341	0.000379232	0.000219124	0.000791795	0.000373779	0.000311415	0.000462771	0.000210232	0.000390365	0.000565723	0.000604151	0.000495113	0.000238722	0.0003846794	0.03331692	0.1287333	-7.8631	0.1620502	0.7944037	0.3162065
1320	-9345.712	-9504.675	158.9629	0.0128431	0.15632	0.00042407	0.000415272	0.000312708	0.000366091	0.000372258	0.000309634	0.000568036	0.000337749	0.000473139	0.00035347	0.000205014	0.000340433	0.00061966	0.000211627	0.000165207	0.0005589	0.000395937	0.00033039	0.000396617	0.000131621	0.000353882	0.000155118	0.000371939	0.000545535	0.000317505	0.000434332	0.00034853	0.000290624	0.000428314	0.00111791	0.000337975	0.000456421	0.0003816289	0.04475886	0.1245422	-7.871062	0.1693011	0.7356256	0.3924123
1340	-9353.256	-9509.793	156.537	0.0281762	0.0262828	0.000331753	0.000589031	0.000436379	0.000197014	0.00068068	0.000281626	0.000191461	0.000339971	0.00046505	0.00068018	0.000375816	0.000388053	0.000496226	0.000535658	0.000257615	0.000594604	0.00049073	0.000569486	0.000404922	0.000224588	0.000456305	0.000200895	0.000316851	0.000388054	0.000314406	0.000547844	0.000588097	0.000352997	0.000613248	0.000802399	0.000379077	0.000203491	0.0003637001	-0.03780138	0.08948108	-7.919181	0.0516797	1.731455	0.4597317
1360	-9367.427	-9510.964	143.5375	0.0749262	0.0180704	0.000379736	0.00114877	0.000731945	0.000164502	0.000481905	0.000269243	0.000614514	0.000420146	0.00044041	0.000394056	0.000751695	0.000716897	0.000611507	0.000275945	0.000639187	0.000218738	0.000412382	0.000430244	0.000573861	0.000154446	0.000814155	0.000172902	0.000967657	0.00048016	0.000248609	0.000445007	0.000282905	0.00086055	0.000416085	0.00105062	0.000706157	0.00024815	0.0004581224	-0.0346491	0.06536602	-7.688374	0.03071693	2.128013	0.4272621
1380	-9360.051	-9506.615	146.5631	0.0284511	0.0695735	0.000476732	0.000209698	0.00026331	0.000159384	0.000277007	0.000332327	0.000230003	0.000228703	0.000483641	0.000288155	0.00024714	0.000910176	0.000402406	0.000148968	0.000398897	0.000617707	0.000443353	0.000244464	0.00125894	0.000114447	0.000423124	0.000233077	0.000264814	0.000585092	0.000556787	0.000912244	0.000597984	0.000351917	0.000974266	0.000777988	0.000134404	0.00059784	0.0003698204	-0.0212129	0.07733556	-7.902493	0.05612265	1.377974	0.6040015
1400	-9361.635	-9505.341	143.7052	0.0192359	0.08953	0.000460806	0.000456818	0.000341914	0.000233089	0.000366296	0.000362225	0.000637751	0.00025802	0.000995266	0.000333737	0.00142491	0.000318566	0.000535015	0.000298197	0.000150215	0.000664508	0.000491298	0.000613009	0.0012294	0.00026056	0.000440563	0.000255538	0.000503883	0.000635177	0.000368794	0.00060235	0.000281749	0.000118908	0.00119645	0.000524559	0.000207018	0.000576049	0.0005017169	-0.04249909	0.09186779	-7.597475	0.0493687	1.860851	0.5288179
1420	-9366.466	-9499.697	133.2314	0.0390427	0.0317883	0.000344217	0.00041359	0.000136419	0.000150168	0.000555918	0.000494465	0.00164824	0.000367194	0.000312575	0.00044918	0.000182194	0.000264855	0.000452901	0.000130603	0.000729812	0.000359468	0.00115026	0.000287891	0.000252235	0.000100229	0.000404976	0.000301876	0.000662537	0.000880512	0.000320219	0.000568903	0.000303755	0.000178701	0.000921496	0.0013622	0.00025376	0.000176859	0.0002609321	0.03987449	0.02497334	-8.25125	0.06484783	0.3851068	0.620686
1440	-9340.108	-9494.882	154.7743	0.0343822	0.125824	0.000233687	0.000262219	0.000246171	0.000182117	0.000807666	0.000270508	0.000980152	0.000343502	0.000522906	0.000648752	0.000338689	0.000556138	0.000320138	0.00033415	0.000239457	0.00047524	0.000364697	0.000246369	0.000713513	0.000132545	0.000715615	0.000224312	0.000455241	0.00034937	0.000250071	0.000430206	0.000349138	0.000201278	0.000472548	0.000646572	0.000140326	0.000280058	0.0003529769	-0.021893	0.03919791	-7.949108	0.0173049	2.265133	0.5104002
1460	-9351.326	-9503.717	152.3909	0.0509257	0.0441007	0.000466163	0.000372467	0.000183574	0.00011696	0.000828996	0.000329461	0.000355518	0.000282637	0.000344082	0.000749495	0.000166742	0.000361312	0.000642455	9.80304e-05	8.80619e-05	0.000521991	0.000507913	0.000555388	0.000446859	0.000168981	0.000382377	0.000139195	0.00038429	0.000274818	0.000279799	0.000445749	0.000256134	0.000583145	0.000664396	0.000551151	0.00019639	0.000291758	0.0003294084	-0.01728822	0.04214617	-8.018212	0.02485795	1.695481	0.5296263
1480	-9345.027	-9509.192	164.1656	0.0863042	0.113742	0.000235616	0.000505402	0.000200084	0.000212554	0.000429021	0.000249329	0.000477518	0.000223371	0.000261479	0.000392667	0.000607276	0.000269656	0.000300452	0.000238579	0.000241917	0.000339437	0.000385101	0.000191366	0.000419428	0.000123619	0.000318365	0.000172152	0.000175792	0.000341423	0.000284804	0.000530716	0.000448083	0.000276792	0.000462263	0.000553784	0.000227942	0.000572801	0.0003172851	0.005111875	0.05956172	-8.05571	0.06467359	0.9209589	0.4220346
1500	-9355.66	-9507.275	151.6151	0.0167702	0.0746413	0.000261658	0.000406104	0.000142173	0.00014874	0.000332305	0.000338987	0.000403918	0.000268376	0.000428637	0.000413801	0.00020138	0.000518841	0.000326537	0.000188357	7.35333e-05	0.000256706	0.000586845	0.000250484	0.000599234	0.000131059	0.000237259	0.000126637	0.000198636	0.000388222	0.000263979	0.000364596	0.000385928	0.000544507	0.000695338	0.00078923	0.000364197	0.000691825	0.0003080941	0.0003729729	0.1173055	-8.085105	0.1176785	0.9968306	0.4327101
1520	-9344.552	-9499.687	155.1346	0.0056038	0.099023	0.000377953	0.000189934	0.000387395	0.000187542	0.000664026	0.000332577	0.00027086	0.000149336	0.000371973	0.000658431	0.000410523	0.000333023	0.000564781	0.000139188	0.000272628	0.000503228	0.000576222	0.000404251	0.000276861	0.000102496	0.000294426	0.000177908	0.000384684	0.000482968	0.000317966	0.000349277	0.000321928	0.000318576	0.00065641	0.000727964	0.000173397	0.000401436	0.000329606	-0.0186261	0.1368405	-8.017613	0.1182144	1.157562	0.4305763
1540	-9354.115	-9500.819	146.7034	0.0018705	0.0117594	0.000489241	0.000414649	0.00028135	0.000271552	0.000719247	0.000322251	0.0013272	0.000120986	0.000338139	0.000712748	0.000463239	0.000630328	0.000479757	0.000338378	0.000172938	0.000471787	0.000948551	0.000257198	0.000294728	0.00011409	0.000253856	0.000255576	0.000262525	0.00050683	0.000441724	0.000596355	0.000146812	0.00016852	0.000399814	0.000479139	0.000153219	0.000432366	0.0003800093	0.02043165	0.1490917	-7.875315	0.1695233	0.8794759	0.4966771
1560	-9363.601	-9514.756	151.1551	0.000509576	0.120995	0.000311753	0.000300116	0.000465552	0.000446771	0.000531969	0.000239787	0.000965928	0.000221144	0.000387021	0.000453863	0.000250194	0.000347187	0.000413272	0.00019582	0.000264291	0.00103347	0.000421201	0.000337368	0.000480748	0.000158496	0.000395187	0.00015959	0.000377801	0.0003645	0.000466128	0.000441681	0.000331051	0.000267451	0.000278635	0.00101377	0.000227713	0.000520929	0.0004180647	0.01333736	0.1903354	-7.779874	0.2036727	0.9345157	0.5237462
1580	-9368.122	-9503.929	135.8069	0.00168783	0.121919	0.00047809	0.000617375	0.000197535	0.000482242	0.00185585	0.000366829	0.000477795	0.000376973	0.000341579	0.00169053	0.000384463	0.000435246	0.000824742	0.000159088	0.000133459	0.000385998	0.000998617	0.000363427	0.000436438	0.000118971	0.000364753	0.00025988	0.000309873	0.00185517	0.000207365	0.000727265	0.000351892	0.000714614	0.000222851	0.000390375	0.000893509	0.000545989	0.0004015226	-0.03075895	0.05705564	-7.820247	0.02629669	2.169689	0.8197218
1600	-9355.596	-9506.614	151.0189	0.0237287	0.0500523	0.000171661	0.000678941	0.000132252	0.000285737	0.000724655	0.000339692	0.000242228	0.000315547	0.000425787	0.000557084	0.000259997	0.000321439	0.000503895	0.000407597	0.000198624	0.00108904	0.000528576	0.00020803	0.000557647	0.000187657	0.000286227	0.000222249	0.00038377	0.000326112	0.000373142	0.00118199	0.000249234	0.000133312	0.000332757	0.000527467	0.000470086	0.000448028	0.0003964077	-0.02623158	0.04883935	-7.833067	0.02260776	2.160291	0.6271929
1620	-9350.617	-9506.001	155.3837	0.0578283	0.0534496	0.00038196	0.000463348	0.000308918	0.000443024	0.000600142	0.000320486	0.000524184	0.000249313	0.00043758	0.00047188	0.000764769	0.000611766	0.000420894	0.000407145	0.000399335	0.000575061	0.00056834	0.000377573	0.000365951	0.000198146	0.000339628	0.000219209	0.000434396	0.000347929	0.000461876	0.000737494	0.000155249	0.000199175	0.000212396	0.000866796	0.000349707	0.000571974	0.0003332438	-0.01341538	0.05736482	-8.006636	0.04394943	1.305246	0.4586275
1640	-9362.664	-9514.375	151.7114	0.0271611	0.0165836	0.000314693	0.000479699	0.000269649	0.000759547	0.000706103	0.000401431	0.000425878	0.00040496	0.00044044	0.000531889	0.000443528	0.000351246	0.000454883	0.00020105	0.000228377	0.000418521	0.00049997	0.000327693	0.000479753	0.000338308	0.000448773	0.000264661	0.000322396	0.000380784	0.000237588	0.00150672	0.000139511	0.000219598	0.00036591	0.00049616	0.000235574	0.00047138	0.0004406191	0.01943699	0.03879371	-7.72733	0.0582307	0.6662071	0.4494823
1660	-9341.579	-9510.657	169.0781	0.0680288	0.016239	0.00055419	0.000587134	0.000251218	0.000383568	0.000389398	0.000345752	0.000313354	0.000366478	0.000439147	0.000341172	0.000342444	0.000471863	0.000528881	0.000270597	0.000357538	0.000602059	0.000413558	0.000236166	0.000386074	0.000255175	0.000498852	0.000210416	0.000357422	0.000552812	0.000263931	0.000494079	0.000378894	0.000343486	0.000576556	0.000526661	0.000283311	0.00047724	0.0003995066	-0.007168935	0.05438591	-7.82528	0.04721698	1.15183	0.227385
1680	-9362.272	-9511.615	149.3431	0.0746623	0.119951	0.000154769	0.00059732	0.000146149	0.000226629	0.000506092	0.000271153	0.000423077	0.000363782	0.000582059	0.00055433	0.000280557	0.000471215	0.000235008	0.00026124	0.00011479	0.000655342	0.000479497	0.000215283	0.000659398	0.000187174	0.000671341	0.000168143	0.000552565	0.000491298	0.000275464	0.000658619	0.000434252	0.000283687	0.000907136	0.000459052	0.000143247	0.000316767	0.0003251507	0.004277191	0.08256968	-8.031222	0.08684687	0.9507502	0.5750065
1700	-9357.408	-9505.31	147.9021	0.040883	0.0897896	0.000529483	0.000588382	0.000287559	0.000210623	0.00032625	0.000518749	0.000996865	0.000238292	0.000417298	0.00043501	0.000519719	0.000838944	0.000481816	0.000838182	0.000166579	0.000376617	0.000608319	0.000490518	0.000521297	0.000128042	0.000386583	0.000175978	0.000284537	0.000438214	0.000808607	0.000351484	0.00035609	0.000341476	0.000593472	0.000732626	0.000765261	0.000577854	0.0004018841	-0.02779326	0.05884866	-7.819347	0.0310554	1.894958	0.5815796
1720	-9348.925	-9509.839	160.9137	0.0719324	0.0366981	0.000380022	0.000523008	0.000367439	0.000640862	0.000456023	0.000330147	0.000468579	0.000378113	0.000483762	0.000437926	0.000238303	0.000523071	0.000523574	0.000340777	0.000293777	0.000414409	0.000416802	0.000443202	0.000365614	0.000171933	0.000422666	0.000180588	0.000362877	0.000446962	0.000284137	0.00051906	0.000415571	0.000418411	0.000430893	0.000963754	0.000271696	0.000488856	0.0003681885	-0.01255193	0.07428414	-7.906916	0.0617322	1.203329	0.2403609
1740	-9359.7	-9516.158	156.4579	0.0608409	0.152764	0.000385117	0.000527272	0.000254831	0.000480137	0.000731424	0.000380242	0.000311161	0.000431289	0.000525471	0.000530968	0.000241002	0.000774774	0.000560999	0.000297184	0.000219272	0.00043823	0.000729565	0.00045419	0.000603219	0.000212392	0.000681473	0.000288647	0.00038034	0.000649598	0.000339189	0.000526833	0.000642912	0.000337412	0.000466918	0.000715066	0.00073051	0.000282069	0.0004594413	0.05957302	0.03297624	-7.685499	0.09254925	0.3563101	0.3476164
1760	-9359.191	-9513.508	154.3167	0.0429192	0.0358978	0.000337672	0.000601075	0.000148097	0.000314199	0.000330998	0.000398673	0.000306338	0.000463194	0.00056662	0.000379123	0.000280168	0.000520064	0.000424775	0.000397139	0.000383416	0.000513753	0.000774736	0.000405116	0.000851023	0.000253717	0.000429158	0.000206406	0.000351115	0.00077733	0.000285586	0.000344696	0.000447469	0.000231144	0.000735984	0.00057523	0.000267563	0.000475427	0.0003525876	0.0665128	0.015331	-7.950211	0.0818438	0.1873203	0.4401112
