Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extant_mrca	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
980	-4791.961	-4916.168	124.2071	0.271903	0.244448	0.00296944	0.00233002	0.00274503	0.00312354	0.00229943	0.00269563	0.00234313	0.00270719	0.00288842	0.00268975	0.00282875	0.00266906	0.00222093	0.00265528	0.00347634	0.00330267	0.00381471	0.00370555	0.00195422	0.00324084	0.00254828	0.00346261	0.00301248	0.00264274	0.00328428	0.00278037	0.00287217	0.00285487	0.00283361	0.00265145	0.00279748	0.00260158	0.002875098	-0.02571854	123.6648	0.05589461	-5.851669	0.03017607	1.852283	0.1301082
1000	-4796.747	-4919.607	122.8601	0.310654	0.255295	0.00289575	0.00273094	0.00339746	0.00294404	0.00259963	0.00310714	0.00309719	0.00273376	0.00351734	0.00217184	0.00276323	0.00330403	0.00307544	0.00228311	0.0030292	0.00258295	0.00353398	0.00321765	0.00308762	0.00257211	0.00360139	0.00339643	0.00342166	0.00244743	0.00259316	0.00315866	0.00360962	0.00276171	0.00373667	0.00243241	0.0030135	0.00269893	0.00282599	-0.0209445	111.9939	0.06702626	-5.868897	0.04608176	1.454507	0.1545327
1020	-4783.779	-4913.534	129.7551	0.282655	0.236114	0.00235118	0.00237376	0.00328732	0.00211284	0.00307966	0.00294595	0.0025227	0.00263506	0.00311658	0.00305449	0.00295355	0.00337058	0.0029498	0.00309076	0.00245215	0.00270634	0.002968	0.00319008	0.00269798	0.0028257	0.00274875	0.00359668	0.00263854	0.00312535	0.00260736	0.00317482	0.00309446	0.00319416	0.00253508	0.00331292	0.0032794	0.0027573	0.002952547	-0.01209685	105.7168	0.01378035	-5.825087	0.001683496	8.185552	0.1245145
1040	-4797.459	-4911.979	114.5196	0.29396	0.231426	0.00360519	0.00288895	0.0034354	0.00338675	0.00343208	0.00346929	0.00341216	0.00429546	0.00512184	0.00364773	0.00419307	0.00451764	0.00316659	0.00368092	0.00400322	0.00343209	0.00423369	0.00344693	0.00360376	0.0035763	0.00381285	0.00372928	0.0030098	0.00281783	0.00406359	0.00360053	0.00348422	0.00308399	0.00349858	0.00312279	0.00282771	0.00316364	0.003264991	-0.01991255	122.423	0.0372502	-5.724498	0.01733766	2.148514	0.1755283
1060	-4799.413	-4916.366	116.9535	0.26089	0.213143	0.00267743	0.00332567	0.00328575	0.0040632	0.00366289	0.0042461	0.00365173	0.00443691	0.00451928	0.00363739	0.00416402	0.00332998	0.00333598	0.00352765	0.0047655	0.00389606	0.00357382	0.00361072	0.00277496	0.00287366	0.00275039	0.00372037	0.00300922	0.00285859	0.00346963	0.00340457	0.00343949	0.00379006	0.00313678	0.0032368	0.00279226	0.00354511	0.003566681	-0.005507578	98.9177	0.01016991	-5.63612	0.00466233	2.181293	0.1728258
1080	-4814.56	-4914.352	99.79219	0.262824	0.252928	0.00336126	0.00149368	0.00258245	0.00320151	0.00212162	0.00247088	0.00229065	0.00275301	0.00317753	0.00442356	0.00462409	0.00453836	0.00352349	0.00512577	0.00495902	0.00221137	0.0034887	0.00407153	0.0022555	0.00246509	0.00292675	0.00413694	0.00356469	0.00416737	0.00274204	0.00311801	0.00330419	0.00277892	0.00242194	0.00325894	0.00231011	0.00236014	0.002859275	0.001643967	83.83426	0.01424397	-5.857187	0.01588793	0.8965273	0.2774256
1100	-4820.536	-4909.512	88.97568	0.267467	0.239052	0.0032009	0.00157283	0.00535951	0.00342748	0.00445158	0.00366952	0.00249417	0.00481356	0.00370978	0.00468276	0.00541143	0.00503409	0.00411142	0.00610419	0.00364788	0.00266577	0.00370767	0.00574197	0.00296865	0.00425789	0.00423113	0.00523101	0.0033911	0.0045848	0.00164295	0.00512523	0.00423792	0.00433219	0.00491482	0.00425216	0.00494074	0.00249233	0.003981972	-0.0107431	87.24434	0.04678145	-5.525978	0.03603835	1.298102	0.3163119
1120	-4793.147	-4908.076	114.9288	0.302203	0.225371	0.00296618	0.00329665	0.0029471	0.00348838	0.00295921	0.00294563	0.00258426	0.00313809	0.00390779	0.00274565	0.00248205	0.0029839	0.00396591	0.00371557	0.00316317	0.00277737	0.00441538	0.00447678	0.00356752	0.00315822	0.00355635	0.004038	0.00229733	0.00302829	0.00361821	0.00265521	0.00273718	0.00263604	0.0035909	0.00334921	0.00255478	0.0036835	0.003354149	-0.02195682	94.23427	0.04286148	-5.697557	0.02090465	2.050332	0.1565347
1140	-4791.719	-4904.847	113.1278	0.309935	0.250001	0.00295049	0.00313195	0.00339968	0.00248454	0.00325918	0.00323504	0.00344102	0.00377571	0.00500607	0.00366842	0.00370626	0.00308238	0.00383791	0.00467541	0.00504625	0.00318866	0.00384763	0.00324662	0.00370949	0.00341512	0.00305736	0.0038905	0.00326841	0.00262157	0.00293004	0.00534647	0.00391014	0.00326768	0.00419514	0.00307823	0.00286347	0.00328946	0.003520565	-0.008737408	86.85005	0.01779265	-5.649134	0.00905524	1.964901	0.1816779
1160	-4811.269	-4915.352	104.0821	0.326435	0.221562	0.00248682	0.00307455	0.00370865	0.00294437	0.00456404	0.00537846	0.00410393	0.00425568	0.0052571	0.00340566	0.00493957	0.00277348	0.00539784	0.00370974	0.00483976	0.0035458	0.00398357	0.00386471	0.00354015	0.00499065	0.00341484	0.00510376	0.00326548	0.00438364	0.00474942	0.00302927	0.00420232	0.0051797	0.00442809	0.00334468	0.00339719	0.00487163	0.003894394	-0.02988637	90.87814	0.03216403	-5.548217	0.002277663	14.12151	0.2168525
1180	-4788.034	-4916.051	128.0175	0.322757	0.245987	0.00364051	0.00413842	0.0037351	0.00381777	0.00409934	0.0033405	0.00325259	0.00397843	0.00418096	0.00353941	0.00376219	0.00373075	0.0043083	0.00385755	0.00385084	0.00314362	0.00431801	0.00369972	0.00404562	0.00390114	0.00385794	0.004313	0.00333118	0.00388729	0.00445771	0.00366679	0.00449566	0.00409056	0.00401918	0.00345814	0.0040337	0.0028995	0.003816755	-0.01899598	85.03053	0.04122905	-5.568355	0.02223308	1.854402	0.07721277
1200	-4793.158	-4926.188	133.0297	0.322445	0.281325	0.00370645	0.00354736	0.00349942	0.00405922	0.00343854	0.00366076	0.00324314	0.00381842	0.00396845	0.00410885	0.0044832	0.00371502	0.0036603	0.00385702	0.00452763	0.00373179	0.00381355	0.00341292	0.00402619	0.00395446	0.00411635	0.00358593	0.00392807	0.00459474	0.00383157	0.00429005	0.0038686	0.00419625	0.00430906	0.00452695	0.00368457	0.00353635	0.003879076	-0.000588576	83.36756	0.003793077	-5.552158	0.003204501	1.183672	0.07885316
1220	-4787.714	-4918.201	130.4867	0.293519	0.23603	0.0039302	0.00364314	0.00365015	0.00365215	0.00373978	0.0042833	0.00335742	0.00400813	0.00446392	0.00439954	0.00336909	0.00499937	0.00382221	0.00420066	0.00455859	0.00390018	0.00399629	0.00351251	0.00387097	0.00348899	0.0038032	0.00398615	0.00339776	0.00437944	0.0043748	0.00416719	0.00382358	0.00405991	0.00434052	0.00334972	0.00389136	0.00469366	0.003990311	-0.02588809	78.41194	0.02768832	-5.523886	0.001800224	15.38049	0.09730175
1240	-4792.674	-4908.977	116.3026	0.248551	0.214896	0.00340692	0.00323291	0.00348235	0.00328922	0.00338593	0.00431716	0.00321978	0.00440677	0.00513504	0.00442555	0.00342283	0.00424823	0.00358928	0.00389573	0.00399802	0.00481573	0.00491475	0.0046563	0.00297608	0.0034933	0.00399283	0.00424014	0.00387621	0.00368051	0.00296682	0.00358168	0.0042561	0.0044262	0.00337876	0.00316466	0.00353277	0.00308721	0.003640348	-0.04200497	72.40758	0.06250936	-5.615676	0.02050439	3.048584	0.1624357
1260	-4793.784	-4914.075	120.2909	0.287248	0.249821	0.00379442	0.00375425	0.00445086	0.00442299	0.00418957	0.00431336	0.00347895	0.00460517	0.00533731	0.00412975	0.00436048	0.00359578	0.00417192	0.00478184	0.00468531	0.00323286	0.00424374	0.00510008	0.00412106	0.0038529	0.00446778	0.00448598	0.00428775	0.00375645	0.0044228	0.00421985	0.00453652	0.00440577	0.00368243	0.00362526	0.00470059	0.00311075	0.004245328	-0.03102819	86.32183	0.0645334	-5.461936	0.03350521	1.926071	0.1201865
1280	-4802.372	-4907.752	105.38	0.254697	0.223723	0.00294626	0.00214735	0.00296704	0.00222591	0.00310809	0.0040417	0.00256021	0.00475024	0.00530601	0.00261855	0.00404096	0.00283086	0.00329977	0.00284208	0.00375993	0.00339154	0.00276129	0.00407672	0.0025703	0.00237105	0.0023942	0.0036214	0.0024988	0.00277324	0.00317939	0.00392362	0.00247896	0.00423449	0.00357357	0.00267708	0.00283195	0.00226089	0.002952479	-0.02122336	129.7792	0.03186376	-5.82511	0.0106404	2.994603	0.2887147
1300	-4810.332	-4917.736	107.4035	0.324711	0.24291	0.0036477	0.00274251	0.00312132	0.00333183	0.00532904	0.00278188	0.00343454	0.00438572	0.00379806	0.00424482	0.0039341	0.00396277	0.00361743	0.00404507	0.00334431	0.00342551	0.00435615	0.00350001	0.00319236	0.00440396	0.00359669	0.00437041	0.00310229	0.00303313	0.00273961	0.0047718	0.00408998	0.00306235	0.00269294	0.00465324	0.00331498	0.00340348	0.003330397	-0.01560297	100.0466	0.07751083	-5.704664	0.06190785	1.252035	0.2209771
1320	-4794.406	-4909.658	115.2527	0.340626	0.257108	0.00294662	0.00300359	0.0038321	0.00321737	0.00216164	0.00330649	0.00281966	0.00384336	0.00399174	0.00339576	0.00254813	0.00368515	0.00328851	0.00448729	0.0039873	0.00373516	0.00429603	0.00286813	0.00426796	0.00276088	0.00345445	0.0044471	0.00353246	0.00348649	0.00300003	0.00248318	0.00371241	0.00385668	0.00263113	0.00318309	0.00328258	0.00424982	0.003382601	-0.01237475	72.87253	0.05264041	-5.68911	0.04026566	1.307328	0.1838944
1340	-4816.131	-4907.561	91.42983	0.308026	0.208218	0.00274237	0.00230432	0.00426094	0.00356523	0.00359137	0.0031764	0.00204852	0.00338761	0.00396499	0.00352625	0.00394306	0.00549771	0.00510006	0.00647368	0.00445648	0.00333292	0.00529717	0.00433158	0.00254241	0.00474474	0.00318617	0.00461266	0.00634301	0.00407973	0.00507015	0.00572305	0.00257211	0.00359976	0.00342532	0.00486631	0.00388266	0.00440778	0.004242309	-0.03134187	73.69172	0.1397811	-5.462648	0.1084392	1.289027	0.3018006
1360	-4822.199	-4923.046	100.8469	0.216672	0.214633	0.00304991	0.0022802	0.00400024	0.0018864	0.00296832	0.00385859	0.0025535	0.00450663	0.00282992	0.00397671	0.00416703	0.00466948	0.00398104	0.00720841	0.00316889	0.00407149	0.0046148	0.00253005	0.00228979	0.00325323	0.00336227	0.00469485	0.00341227	0.00338297	0.0038777	0.00477115	0.00365052	0.00349256	0.00204361	0.00324221	0.00318405	0.00284769	0.003264199	0.01319652	66.29352	0.01212538	-5.724741	0.0253219	0.4788494	0.2819496
1380	-4805.216	-4906.973	101.7572	0.307539	0.255389	0.00313428	0.00213417	0.00391987	0.00239524	0.002269	0.00404815	0.0026836	0.00277877	0.00455996	0.00299811	0.0036242	0.00380097	0.00389369	0.00666828	0.00309464	0.00213931	0.00479327	0.00363176	0.00389872	0.00461361	0.00388863	0.00568396	0.00289506	0.00323028	0.00359737	0.00522872	0.00348691	0.00361116	0.00246478	0.00336926	0.00319064	0.00234404	0.003390237	-0.008622821	70.06435	0.01187167	-5.686855	0.003248845	3.654119	0.2719057
1400	-4805.021	-4916.388	111.3679	0.260633	0.229257	0.00320498	0.00328584	0.00393728	0.00289947	0.00239158	0.00262184	0.00284386	0.00522511	0.00377998	0.00356533	0.00318463	0.00367181	0.00356509	0.00509014	0.00473822	0.00327089	0.0027425	0.00386673	0.00331442	0.00391561	0.00275331	0.00358671	0.00478038	0.00370849	0.00356184	0.00407182	0.00380482	0.00339279	0.00303929	0.00347634	0.00404377	0.00313174	0.003383106	-0.007757533	87.15113	0.01655832	-5.688961	0.008800789	1.881459	0.2036632
1420	-4797.155	-4904.902	107.7468	0.333936	0.198334	0.00422044	0.0027029	0.00347792	0.00420349	0.00361041	0.00292869	0.00362478	0.00459406	0.00515521	0.003887	0.00430686	0.00545247	0.00384838	0.00572021	0.00473553	0.00290147	0.00451518	0.00456266	0.00342244	0.00401941	0.0035616	0.0056046	0.00357868	0.00419765	0.00475786	0.00464216	0.00456289	0.00430524	0.00428558	0.00330073	0.00288474	0.00315149	0.003789106	-0.01709929	70.19075	0.02943191	-5.575625	0.01233262	2.38651	0.2134243
1440	-4814.637	-4913.084	98.44754	0.28552	0.214184	0.00349681	0.00320116	0.00308389	0.00252753	0.00488709	0.00506052	0.00358599	0.00364746	0.00493685	0.00420176	0.00468608	0.00659454	0.00460425	0.00500694	0.00313336	0.00451217	0.00442338	0.00554475	0.0037552	0.00307701	0.00516365	0.00671727	0.0041746	0.00437973	0.00507839	0.00579375	0.0057657	0.00498706	0.00397009	0.00574679	0.00515236	0.00401694	0.004423864	-0.02670613	89.02545	0.06759443	-5.420742	0.0408883	1.653148	0.2408356
1460	-4800.648	-4914.706	114.0585	0.244233	0.216792	0.00362168	0.00455928	0.00436658	0.00368544	0.00357958	0.00514858	0.00460339	0.0055957	0.00571581	0.00499642	0.00500987	0.00536392	0.00534645	0.00426323	0.00429368	0.00476092	0.00473473	0.00521996	0.00418751	0.00348067	0.00536016	0.00440433	0.00564409	0.00490992	0.00452342	0.00448632	0.00536406	0.00379338	0.00399373	0.00464571	0.00437879	0.00562536	0.004744447	-0.009009148	69.775	0.05833047	-5.35078	0.04932132	1.182662	0.1253285
1480	-4807.521	-4921.684	114.1629	0.308348	0.228903	0.00551679	0.00453859	0.00484161	0.00544519	0.00465304	0.00449538	0.00430219	0.00519053	0.00696986	0.00475013	0.00580171	0.00706463	0.0057542	0.00544495	0.00520106	0.00477432	0.00517438	0.00500919	0.00497115	0.00523822	0.00519145	0.00633001	0.00482107	0.00517828	0.00680087	0.0065164	0.00393768	0.00432752	0.00478872	0.00559888	0.00538231	0.00534762	0.005229231	-0.03555413	71.23643	0.0984387	-5.253491	0.06288457	1.565387	0.1384147
1500	-4803.118	-4920.488	117.3693	0.366131	0.228695	0.00511028	0.00384166	0.00508679	0.00421333	0.00542077	0.00521058	0.00461007	0.00568276	0.0058417	0.00569363	0.0066302	0.0048641	0.00535615	0.00520829	0.00659984	0.00516201	0.00596055	0.0047861	0.00530284	0.0052123	0.00590841	0.0063203	0.00483847	0.00540365	0.0059529	0.00516131	0.00427411	0.00517046	0.0054514	0.00523599	0.00551217	0.00535682	0.00535478	-0.05088268	71.39983	0.09007126	-5.229766	0.03918858	2.298406	0.09557466
1520	-4811.078	-4921.61	110.5318	0.335502	0.227885	0.00389991	0.00403644	0.00473537	0.00449671	0.00520108	0.00511283	0.00491422	0.00565996	0.00526359	0.0058202	0.00602368	0.00475348	0.00546828	0.00479295	0.00663028	0.00576971	0.00491238	0.00462511	0.00480277	0.00512439	0.00578891	0.00590736	0.00503817	0.00420189	0.00663379	0.00476104	0.00561212	0.00414983	0.00484064	0.00390716	0.00547638	0.00394552	0.005044279	-0.05262746	83.34753	0.1515448	-5.2895	0.09891735	1.532035	0.1316227
1540	-4806.367	-4919.079	112.712	0.247662	0.214908	0.00365861	0.00426334	0.00469896	0.00578084	0.00483432	0.00555736	0.00416445	0.00426099	0.00604612	0.0041992	0.00539164	0.00540004	0.00560229	0.00568084	0.00624731	0.00454771	0.0053273	0.00543177	0.00450005	0.00455434	0.00423991	0.00516751	0.00525502	0.0037618	0.00583503	0.00468182	0.00442635	0.00474135	0.00496307	0.00494666	0.00507585	0.00437022	0.004593069	-0.02704237	71.60457	0.04241592	-5.383207	0.01537354	2.75902	0.1675283
1560	-4792.371	-4923.532	131.1605	0.289873	0.242279	0.00451907	0.00427029	0.00403852	0.00425605	0.00445631	0.00458296	0.00383403	0.00397595	0.00469519	0.00495371	0.00461684	0.00463429	0.00506713	0.00523848	0.00476383	0.00440043	0.00356612	0.00417553	0.00439154	0.0037778	0.00443483	0.00444162	0.00467561	0.00427421	0.00485432	0.00477369	0.00386398	0.00410234	0.00419526	0.00400957	0.0040163	0.00435201	0.004387924	-0.02863559	83.60415	0.03931795	-5.428899	0.01068236	3.680642	0.08323169
1580	-4791.07	-4926.259	135.1887	0.310321	0.207122	0.00454537	0.0045685	0.00418335	0.00457655	0.00435707	0.00433789	0.00368205	0.00425281	0.00435423	0.00519531	0.00415024	0.00449174	0.0051391	0.00439398	0.00435732	0.004149	0.00422265	0.00461098	0.00410306	0.00510072	0.00460074	0.00448133	0.00431259	0.0048006	0.00445092	0.00434512	0.00451412	0.00441877	0.00485666	0.00430163	0.00432694	0.00463904	0.00446352	0.004597156	77.68444	0.07044659	-5.411818	0.07504375	0.9387403	0.08012399
1600	-4787.688	-4920.79	133.1016	0.271499	0.236848	0.00535191	0.00389912	0.00399027	0.00379044	0.00411365	0.00465833	0.0039743	0.00411986	0.00436841	0.00383098	0.00368226	0.0049935	0.0042222	0.00450494	0.00487004	0.00446124	0.00431359	0.00481038	0.00416874	0.00369875	0.00424871	0.00495455	0.00384639	0.00449905	0.00417258	0.00467444	0.00435396	0.00427418	0.00429862	0.00477429	0.00435795	0.00421319	0.004344618	-0.03302055	70.2523	0.06695302	-5.438817	0.03393247	1.973125	0.08910217
1620	-4790.34	-4916.442	126.1016	0.273043	0.243522	0.00424775	0.00367312	0.00452288	0.00444826	0.00478285	0.00421539	0.00428583	0.003811	0.00564096	0.003722	0.0043921	0.00474913	0.00481726	0.00482624	0.00463987	0.00442452	0.00530917	0.00410501	0.00464259	0.00402174	0.0037338	0.00438142	0.00380984	0.00521444	0.00438334	0.00444147	0.00443885	0.00444292	0.00510489	0.00476324	0.00491123	0.00422153	0.004405228	-0.03729861	76.97347	0.05739407	-5.424963	0.02009546	2.856072	0.113048
1640	-4808.362	-4921.466	113.1034	0.3139	0.224487	0.00396814	0.00380696	0.00483725	0.00470706	0.0042622	0.00478013	0.00410136	0.00371252	0.00364485	0.00404576	0.00512206	0.00366779	0.00461535	0.00408764	0.00418098	0.00557029	0.00481947	0.00480344	0.00424601	0.00466707	0.00310566	0.00429149	0.00389351	0.00357474	0.00344573	0.00552698	0.00560103	0.00417928	0.00512255	0.00518187	0.00461702	0.00557184	0.004543365	-0.02682132	81.7456	0.05716267	-5.394087	0.03034135	1.883986	0.1532296
1660	-4820.289	-4912.652	92.36336	0.286473	0.246904	0.00456061	0.00323984	0.00321052	0.00315544	0.00395309	0.00247595	0.00332417	0.00381807	0.00370731	0.00502523	0.00426164	0.00404113	0.00297147	0.0086734	0.00422104	0.00530774	0.00577483	0.00481879	0.00472955	0.00506983	0.00371881	0.00505058	0.00225415	0.00413346	0.0054857	0.00418855	0.00569854	0.00390348	0.00413117	0.00357737	0.00437184	0.00303865	0.003573547	-0.0149139	66.65988	0.09370877	-5.634197	0.07879486	1.189275	0.3322656
1680	-4824.274	-4918.691	94.41691	0.258228	0.201476	0.00247393	0.00360225	0.00474323	0.00445248	0.00545125	0.00645738	0.00274343	0.00375957	0.00571963	0.00380701	0.00436839	0.00409124	0.00349914	0.00562787	0.0050542	0.00456625	0.00431693	0.00464625	0.00491404	0.00355672	0.00290499	0.00593628	0.00308242	0.00284264	0.00473899	0.00439457	0.00407695	0.00601229	0.00272292	0.00417275	0.00418603	0.00500634	0.004104301	-0.006885781	89.67772	0.05720145	-5.49572	0.05031566	1.136852	0.2759831
1700	-4810.285	-4910.73	100.4442	0.325363	0.217428	0.00348142	0.00218446	0.00196361	0.00281505	0.00256074	0.00293809	0.00261353	0.00360013	0.00521354	0.00361378	0.00297099	0.00247922	0.0032026	0.00585884	0.00410923	0.00297367	0.00297465	0.00425468	0.00387601	0.00448312	0.00336765	0.00380968	0.0030154	0.00278419	0.00322015	0.00235038	0.00169504	0.00315291	0.00191621	0.00270677	0.0031843	0.00413126	0.003047286	-0.01531363	88.35453	0.0721836	-5.793504	0.05686997	1.269275	0.2739516
1720	-4811.091	-4908.824	97.73268	0.321769	0.225506	0.00181838	0.00175314	0.00337556	0.00195715	0.00375569	0.00175177	0.00175025	0.00282833	0.00430631	0.00224198	0.00260536	0.00405128	0.00297971	0.0051454	0.00481023	0.00297966	0.00211927	0.00267476	0.00210923	0.00212477	0.00310557	0.00405576	0.00306286	0.00320172	0.00380817	0.00404263	0.00183437	0.00251585	0.00410498	0.00234675	0.00285285	0.00305392	0.002600556	-0.02283591	86.60922	0.02954172	-5.95203	0.006705805	4.405394	0.3350335
1740	-4819.597	-4907.629	88.03209	0.288154	0.23193	0.00347286	0.00131057	0.00338728	0.00330893	0.00215338	0.00342842	0.00144698	0.00240949	0.00424704	0.00201843	0.00257577	0.00556279	0.00257377	0.00831081	0.00469015	0.00273385	0.00268444	0.00278531	0.00476133	0.00244327	0.00171569	0.00592978	0.00426082	0.00379196	0.00552389	0.00367369	0.00334025	0.0037269	0.00306261	0.00237925	0.00296777	0.00163941	0.003583916	-0.001163803	66.9898	0.01411098	-5.631299	0.01294718	1.089889	0.3565664
1760	-4813.77	-4909.866	96.0954	0.348337	0.256792	0.00268929	0.00240355	0.00316675	0.00217994	0.00206651	0.00363342	0.00245715	0.00416813	0.00405666	0.00240786	0.0039634	0.00265644	0.00241132	0.00554201	0.00311663	0.00267526	0.00317954	0.00410196	0.00278749	0.00420043	0.00179464	0.0060788	0.00248663	0.00311817	0.00414739	0.00415516	0.00226105	0.00316625	0.00246878	0.00244909	0.00422113	0.00132266	0.002956382	-0.02378083	89.14148	0.02558456	-5.823789	0.001803735	14.18422	0.3520748
1780	-4817.948	-4911.421	93.47379	0.288083	0.231115	0.0017985	0.00169506	0.00254973	0.00416689	0.00178086	0.00227577	0.00161217	0.00428676	0.00510015	0.00326595	0.00318972	0.00400909	0.00358983	0.0041097	0.00269047	0.00257067	0.00329844	0.00410953	0.00441111	0.00206287	0.00268374	0.00435076	0.00196838	0.00359132	0.00357311	0.00291048	0.00242831	0.00251213	0.00225561	0.0031602	0.00128149	0.0022054	0.00316603	-0.01423994	101.6205	0.01872612	-5.755277	0.004486174	4.174184	0.3718308
1800	-4813.221	-4907.041	93.81943	0.274999	0.239912	0.00207639	0.00113393	0.00293395	0.00233747	0.00166439	0.00157069	0.00211632	0.00307018	0.0033044	0.0025841	0.00290978	0.00311641	0.00208206	0.00536048	0.00291315	0.00286181	0.00523091	0.00331773	0.00248436	0.00393838	0.00175956	0.00528352	0.00245683	0.00256215	0.00160291	0.00218087	0.00313381	0.00267809	0.00438876	0.00176702	0.00325386	0.00194057	0.002340271	0.003981949	93.83587	0.005262497	-6.057489	0.009244445	0.5692604	0.3506296
1820	-4805.687	-4906.015	100.328	0.292868	0.276465	0.00198866	0.00138215	0.00263888	0.00168811	0.00218776	0.0023044	0.00200731	0.0054814	0.00370939	0.00307782	0.00240827	0.00413085	0.00410503	0.004211	0.00346165	0.00305065	0.00336651	0.00324844	0.00175992	0.00290078	0.00262426	0.00318847	0.00294039	0.00275598	0.00274416	0.00288267	0.00316606	0.00303349	0.00252383	0.00225004	0.00226693	0.00192254	0.002766159	-0.01083132	96.83718	0.01398603	-5.890295	0.003154705	4.433388	0.3604155
1840	-4800.579	-4900.798	100.2183	0.346046	0.231002	0.00222449	0.00187222	0.00323762	0.00226353	0.00217618	0.00263238	0.00203824	0.00563711	0.00391748	0.00282868	0.00234247	0.0034939	0.00255084	0.0049833	0.00322018	0.00205066	0.00476476	0.00270701	0.00430171	0.00296577	0.00220056	0.0040028	0.00314306	0.00260659	0.00322419	0.00213084	0.00369372	0.00203006	0.00328213	0.00370787	0.00299483	0.00269089	0.002996991	-0.003719848	89.61452	0.01392172	-5.810146	0.01020187	1.364624	0.3430792
