Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extant_mrca	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
44660	-4782.84	-4916.265	133.4256	0.284199	0.258806	0.00219468	0.001933	0.00175492	0.00187634	0.00247591	0.00233141	0.00191951	0.00212049	0.00208764	0.00242361	0.00192607	0.00217879	0.00229009	0.00238441	0.00183299	0.00291156	0.00223551	0.00243768	0.00226272	0.00194422	0.00221567	0.00255053	0.00246428	0.00194346	0.00191668	0.00173058	0.00205344	0.0021935	0.00194602	0.00211171	0.0025086	0.00242688	0.002182591	-0.005420206	145.8422	0.0163869	-6.127243	0.01096669	1.494243	0.1057023
44680	-4798.892	-4920.58	121.688	0.359873	0.209129	0.0013314	0.001428	0.00242095	0.00157762	0.00248176	0.00244488	0.00159303	0.001861	0.00185947	0.0021794	0.00223939	0.00232601	0.00233202	0.00190762	0.00218194	0.00263164	0.00209635	0.00176501	0.00226769	0.00189898	0.00223683	0.00195724	0.0015771	0.00266749	0.0021575	0.00205684	0.00205363	0.00252426	0.0021681	0.00207897	0.00230191	0.00297602	0.00213383	-0.02180176	146.2237	0.03137422	-6.149837	0.009572464	3.27755	0.2037066
44700	-4791.934	-4908.383	116.449	0.347366	0.234232	0.00254423	0.00155723	0.00188794	0.00150874	0.00180206	0.00214164	0.00170409	0.00161052	0.00132943	0.0016671	0.00268812	0.00304383	0.00155538	0.0020711	0.00216581	0.00187795	0.00155064	0.00156754	0.00214665	0.00223726	0.00223642	0.00161379	0.00240292	0.00175778	0.00213214	0.00205813	0.00266229	0.00230926	0.00241425	0.00127228	0.00188169	0.00155852	0.002002405	-0.002670738	125.7891	0.06303958	-6.213406	0.06036884	1.04424	0.2736822
44720	-4796.196	-4907.738	111.5414	0.301234	0.251004	0.00207756	0.00233509	0.00216678	0.00171336	0.00163271	0.00273258	0.00169183	0.00211274	0.00122749	0.0018257	0.0020646	0.00340478	0.00220516	0.00318458	0.00277486	0.0029103	0.00195354	0.00162928	0.00244241	0.00258829	0.00215724	0.00238233	0.00290189	0.00160618	0.00202697	0.00273394	0.00203427	0.00238189	0.00207187	0.00284183	0.00227935	0.00227612	0.002209229	-0.01099816	132.069	0.09816941	-6.115112	0.08717125	1.126167	0.2220957
44740	-4798.337	-4914.693	116.3558	0.319807	0.263333	0.0018711	0.00147987	0.00185834	0.00164053	0.001914	0.00217172	0.00138085	0.0015778	0.00136977	0.0026611	0.00307094	0.00272394	0.00183827	0.0014611	0.00152791	0.00205152	0.00180886	0.00131786	0.00225228	0.00187636	0.00168964	0.00219009	0.00182932	0.0021278	0.0016554	0.00175968	0.00223962	0.00198103	0.00119298	0.0016072	0.00155085	0.00204662	0.002000709	-0.01060407	131.3407	0.1108264	-6.214254	0.1002223	1.105805	0.2249639
44760	-4798.738	-4906.754	108.0166	0.264216	0.208419	0.00267957	0.0018539	0.00234842	0.00176026	0.00210753	0.00347404	0.00137016	0.0017553	0.0012568	0.0016384	0.00294877	0.00277898	0.00270052	0.00248066	0.00166731	0.00275003	0.00178222	0.00184113	0.00205354	0.00243473	0.00218854	0.00233146	0.00175857	0.00199989	0.00173761	0.00309416	0.00203822	0.0013451	0.00193997	0.00244113	0.00289255	0.00163912	0.002054385	-0.002595429	136.4857	0.1000552	-6.187779	0.09745975	1.026631	0.2921029
44780	-4817.37	-4916.772	99.40225	0.277708	0.234095	0.00231235	0.00221218	0.00306195	0.00178113	0.00140769	0.00301388	0.00161919	0.00263544	0.00165243	0.00249805	0.00289672	0.00544639	0.00334928	0.00279912	0.00210236	0.00319948	0.00246545	0.00181374	0.0027212	0.00180099	0.00248974	0.00354058	0.00246736	0.0031563	0.00213793	0.00321505	0.00290083	0.00338557	0.00310782	0.00319043	0.00311825	0.00238043	0.002545769	-0.005984731	125.0024	0.1374394	-5.973323	0.1314547	1.045527	0.3024424
44800	-4807.381	-4914.346	106.9653	0.307425	0.23798	0.00348846	0.00223484	0.00216687	0.00222677	0.00256643	0.00264222	0.0025031	0.00354838	0.00186897	0.0018709	0.00178435	0.00463745	0.00255508	0.00243034	0.00247738	0.00262063	0.00286119	0.00411341	0.00235039	0.00208028	0.00268346	0.00303969	0.00200518	0.00264721	0.00250912	0.00252404	0.00316667	0.00189603	0.00219101	0.00246274	0.00213958	0.00300927	0.002614924	-0.01335559	117.1938	0.1743972	-5.94652	0.1610416	1.082933	0.2693694
44820	-4805.79	-4924.358	118.5681	0.28031	0.21105	0.00181575	0.00262282	0.00241626	0.00275635	0.00225126	0.00266609	0.00205105	0.00224112	0.00240063	0.00229772	0.00214673	0.00323019	0.00286857	0.00197545	0.00236161	0.00308624	0.00230904	0.00216992	0.00323375	0.00219119	0.00361539	0.00255091	0.00260042	0.00223481	0.00227783	0.00204662	0.00217647	0.00278045	0.00168064	0.00262273	0.0022649	0.00182928	0.002378838	-0.004865656	121.7931	0.1555967	-6.041143	0.1507311	1.03228	0.1795482
44840	-4788.9	-4914.674	125.7742	0.305828	0.266597	0.00254091	0.00234197	0.00204145	0.00235501	0.00279608	0.00299936	0.00201014	0.00242718	0.00225359	0.00193561	0.00242444	0.00287206	0.00288881	0.00328312	0.00216203	0.00221939	0.00243393	0.00227062	0.00231978	0.00260682	0.00245348	0.00298465	0.00204226	0.00210292	0.00212353	0.00238779	0.00284583	0.00220911	0.00254619	0.00227973	0.00191418	0.00248081	0.002474596	-0.02019212	125.3834	0.1441583	-6.001678	0.1239662	1.162884	0.1391262
44860	-4794.552	-4910.059	115.5077	0.240446	0.206106	0.00206797	0.00193537	0.00239664	0.00186524	0.00161711	0.0030954	0.00252941	0.00244461	0.00154899	0.0023494	0.00233234	0.0027928	0.00225419	0.00221364	0.00225017	0.00353187	0.00210781	0.00243923	0.00206256	0.00255976	0.00263681	0.0030377	0.00192698	0.00283124	0.00252828	0.00261038	0.00230896	0.00208674	0.00179352	0.00320957	0.00203891	0.00210191	0.002201232	-0.004746992	135.0019	0.1050155	-6.118738	0.1002685	1.047343	0.201422
44880	-4794.688	-4913.562	118.8736	0.277109	0.222299	0.00200793	0.00271498	0.00265151	0.00192689	0.00248694	0.00282951	0.00188797	0.00147974	0.00269843	0.00146143	0.00287207	0.00230383	0.00204903	0.00233519	0.00227464	0.00211888	0.00237242	0.00186554	0.00268217	0.00181821	0.00208734	0.00291016	0.00253449	0.00276156	0.00232369	0.00210078	0.00273324	0.00277248	0.00207796	0.0020267	0.00184426	0.00254703	0.002227478	-0.008913882	132.6055	0.1089891	-6.106885	0.1000752	1.089072	0.1913847
44900	-4792.068	-4909.626	117.5579	0.288121	0.216177	0.00268765	0.00210467	0.00236089	0.00160211	0.00229881	0.00222582	0.00176257	0.00224849	0.00147003	0.00193789	0.00200276	0.00231011	0.00199409	0.00244669	0.00296902	0.00304463	0.00207636	0.00235412	0.00241335	0.00203458	0.002388	0.00315311	0.00243875	0.0022788	0.00217346	0.00293694	0.00289232	0.00313922	0.00209973	0.00211687	0.00218154	0.00187909	0.002288874	-0.009658746	143.5223	0.09832683	-6.079695	0.08866809	1.108931	0.1842437
44920	-4784.882	-4918.666	133.7834	0.274144	0.193435	0.00173489	0.00192876	0.00194222	0.00195211	0.0020395	0.00199875	0.00175579	0.0019256	0.00175258	0.00222723	0.00222693	0.00259878	0.00268043	0.00209674	0.00200269	0.00214819	0.00164365	0.00163946	0.00228869	0.00204792	0.00173273	0.00219497	0.00197603	0.00248147	0.00193797	0.00188385	0.00222472	0.00215023	0.00211549	0.00213759	0.00184551	0.00170362	0.002014992	-0.005082804	145.6975	0.08191468	-6.20714	0.07683187	1.066155	0.1442675
44940	-4804.871	-4920.544	115.6728	0.276724	0.263039	0.00193423	0.00202495	0.00188972	0.00196414	0.00184643	0.00284566	0.00204597	0.00220227	0.00154768	0.0021868	0.00227061	0.00424345	0.00188107	0.00188972	0.00226557	0.00268545	0.00211154	0.00224389	0.00240699	0.0015653	0.00168148	0.00223545	0.00207919	0.00197417	0.00167108	0.00223162	0.00146155	0.00196698	0.0020961	0.00222531	0.00238844	0.00242554	0.002094473	-0.01922839	147.0972	0.09638739	-6.168453	0.077159	1.249205	0.1880241
44960	-4827.021	-4914.961	87.94037	0.315387	0.237904	0.00182178	0.00272358	0.00236554	0.000957635	0.00211136	0.00449869	0.00176548	0.00197986	0.00168239	0.00145337	0.00193901	0.00332136	0.002126	0.00300693	0.00147764	0.00259599	0.00303544	0.000976782	0.00209468	0.00178829	0.00418293	0.0034359	0.002522	0.00215029	0.00179005	0.00416402	0.00462149	0.00301686	0.00282635	0.00156745	0.00350717	0.00198551	0.002686651	-0.006893664	142.0342	0.08588013	-5.91946	0.07898646	1.087277	0.3838334
44980	-4808.594	-4911.13	102.5353	0.326028	0.21731	0.00231817	0.0027371	0.00266596	0.00225913	0.00289448	0.00325737	0.00195489	0.00236786	0.00159119	0.0016796	0.00304713	0.00386682	0.00158734	0.00264083	0.00285657	0.00468297	0.00248634	0.00266079	0.00209693	0.00130117	0.00249342	0.0027972	0.00193322	0.00219449	0.00253502	0.00141727	0.00258662	0.00315116	0.00250498	0.00282865	0.00158994	0.00219103	0.002263292	-0.01326306	117.2759	0.1286264	-6.090935	0.1153633	1.114968	0.3039506
45000	-4785.698	-4907.549	121.8504	0.308812	0.222082	0.00274726	0.00231392	0.0023803	0.00208337	0.00291332	0.00304901	0.0022865	0.00245643	0.00205907	0.00218333	0.00282083	0.0033928	0.00230155	0.00308135	0.00266648	0.00247313	0.00278283	0.00243467	0.0022449	0.00256465	0.00244722	0.00293527	0.00269893	0.0024324	0.00202253	0.00223019	0.00256061	0.00279934	0.00216528	0.00390818	0.00272442	0.00185306	0.002553064	-0.0116548	122.3127	0.1213826	-5.970461	0.1097278	1.106216	0.1612434
45020	-4804.382	-4921.242	116.86	0.37929	0.20411	0.00241487	0.00211313	0.00243048	0.00213892	0.00188641	0.00231979	0.00158301	0.00187651	0.00181639	0.00228165	0.00230534	0.00322944	0.00339681	0.00272777	0.00156267	0.00313412	0.00177632	0.00229096	0.00294963	0.00269081	0.0018731	0.00208903	0.00253908	0.00231274	0.00329447	0.00226026	0.00197068	0.00214688	0.00198637	0.00323353	0.00175001	0.00204362	0.002305683	-0.02048716	100.8376	0.06658218	-6.072378	0.04609502	1.444455	0.1962813
45040	-4808.052	-4907.349	99.29658	0.251869	0.24179	0.00142019	0.0014675	0.0026968	0.002894	0.00174606	0.00535913	0.00261705	0.00184308	0.00163666	0.00192482	0.00246808	0.00343219	0.00267852	0.0026143	0.0013896	0.00261069	0.00195748	0.00163552	0.00186758	0.0017207	0.00204737	0.00330058	0.00347	0.00368116	0.00238553	0.00312516	0.00302559	0.00331895	0.00223109	0.00137011	0.00255586	0.00176019	0.002461621	-0.02398132	100.7963	0.09234179	-6.006935	0.06836047	1.350807	0.3512708
45060	-4799.908	-4902.973	103.0658	0.287082	0.222246	0.00280393	0.00363269	0.00285223	0.00286813	0.00369971	0.00476761	0.00211296	0.00287235	0.00197006	0.00240086	0.00303472	0.00425673	0.00395267	0.00357244	0.00269373	0.00313095	0.00250956	0.00411229	0.00259897	0.00280357	0.00345619	0.00505755	0.00451442	0.00373059	0.00367291	0.00338849	0.00281069	0.00322898	0.00278903	0.0022128	0.00305586	0.0032516	0.003142582	-0.01838583	84.48354	0.1298655	-5.762711	0.1114797	1.164925	0.1667803
45080	-4811.37	-4914.835	103.4656	0.378179	0.229169	0.00188075	0.00225437	0.00311472	0.00280598	0.0028595	0.00387551	0.00262437	0.00390551	0.00187934	0.00365571	0.00369892	0.00526205	0.0037061	0.00298611	0.00334712	0.00393323	0.002989	0.00381415	0.00220943	0.00333517	0.00246852	0.00397767	0.00249266	0.00304185	0.00189418	0.00343823	0.00219709	0.00209093	0.00230539	0.00362228	0.00209486	0.0037385	0.002846234	0.003035595	79.30426	0.07582034	-5.861758	0.07885594	0.9615045	0.2310244
45100	-4813.566	-4907.135	93.56915	0.308334	0.232209	0.00776332	0.00396774	0.00249072	0.00453321	0.00293782	0.00430715	0.00281931	0.00437081	0.00170579	0.00349784	0.00449546	0.00384253	0.00358988	0.00584001	0.00410896	0.00428264	0.00409295	0.00271186	0.00269444	0.00319991	0.00272282	0.00447786	0.0027471	0.00327815	0.00264273	0.00369729	0.00477217	0.00544851	0.00272746	0.0027009	0.00360336	0.00336669	0.003556348	-0.04166839	96.05345	0.08686392	-5.639021	0.04519553	1.921958	0.2675495
45120	-4799.516	-4913.418	113.9024	0.325929	0.267417	0.00384075	0.00404484	0.00439469	0.00333627	0.00394861	0.00403743	0.00318628	0.00328284	0.00285732	0.00374999	0.00412545	0.00512823	0.00463133	0.00402281	0.00282327	0.00369313	0.00382494	0.00295479	0.00394832	0.00378373	0.00341236	0.00425797	0.0033169	0.00372085	0.00531171	0.00359418	0.0026319	0.00299401	0.00314357	0.00262681	0.00346401	0.003071	0.003519268	-0.01474336	77.0827	0.06423872	-5.649502	0.04949536	1.297874	0.1854167
45140	-4798.522	-4913.08	114.5586	0.306975	0.248924	0.00479437	0.00391527	0.00494429	0.00432118	0.00420902	0.00643766	0.00478564	0.0043226	0.00355437	0.00442353	0.0036096	0.00448278	0.00505819	0.00464244	0.00380183	0.00535747	0.00466511	0.00440006	0.00440755	0.00366284	0.00400791	0.00515507	0.00425373	0.00451327	0.00455587	0.00590896	0.00397029	0.00498758	0.00542374	0.00511373	0.00515831	0.00410107	0.004516067	-0.05733164	75.58051	0.09530383	-5.400114	0.03797219	2.509832	0.1358399
45160	-4802.376	-4908.412	106.0358	0.290113	0.202303	0.00512703	0.00312843	0.00455568	0.00395096	0.00516775	0.00563565	0.00478289	0.00403368	0.00367924	0.00500442	0.00538077	0.00486779	0.00564698	0.00496547	0.00397742	0.00618577	0.00488276	0.00575229	0.00643329	0.00460133	0.00524342	0.00576447	0.00504686	0.00668676	0.00422763	0.00641597	0.00536027	0.0047393	0.00434524	0.00437458	0.00475027	0.00330032	0.004937184	-0.02724284	84.14403	0.0460744	-5.31096	0.01883156	2.446659	0.1692658
45180	-4797.738	-4915.437	117.6997	0.30592	0.237392	0.00451374	0.00451007	0.00427231	0.00501805	0.00463976	0.00480693	0.00475528	0.00426789	0.00330247	0.00394836	0.00463363	0.00329349	0.00455996	0.00447519	0.00466942	0.00451363	0.00489049	0.0044506	0.00388341	0.00506944	0.00476832	0.00493815	0.00459063	0.00361951	0.00546428	0.00401777	0.00380772	0.00583179	0.00399017	0.00406456	0.00528958	0.00368625	0.004380035	-0.03161003	106.9699	0.06369866	-5.430699	0.03208863	1.985085	0.132151
45200	-4800.063	-4921.06	120.9972	0.220137	0.241373	0.00521464	0.0045494	0.00452607	0.00561515	0.00543031	0.00562393	0.00452738	0.0057728	0.00489933	0.00524943	0.00604715	0.00588701	0.00541812	0.00562584	0.00433593	0.00580485	0.00398669	0.00483738	0.00481088	0.00473117	0.00478644	0.0057376	0.00455366	0.00511465	0.00485854	0.0053726	0.00511936	0.00520157	0.00638398	0.00512237	0.00532835	0.00491586	0.00519662	-0.02954047	70.45966	0.1202677	-5.259747	0.09072723	1.325597	0.1186758
45220	-4808.329	-4910.391	102.0626	0.266805	0.274188	0.00407212	0.00382965	0.00321114	0.00561717	0.00316828	0.00589645	0.00331844	0.00391195	0.00272006	0.00482293	0.00511429	0.00412828	0.00427161	0.00467247	0.00430993	0.00657795	0.0039241	0.00418999	0.00318168	0.00464232	0.00325402	0.00377307	0.00485062	0.00483298	0.00480247	0.0060231	0.0039614	0.00396235	0.00499061	0.00283042	0.0035853	0.00547881	0.004258826	-0.009948706	78.61816	0.02325412	-5.458762	0.01330541	1.747719	0.2218137
45240	-4814.163	-4916.604	102.4413	0.280311	0.236867	0.00222348	0.002858	0.00241071	0.00283179	0.00212267	0.00482269	0.00301573	0.00340002	0.00214861	0.00198244	0.00302075	0.0032097	0.00352973	0.00396919	0.00200874	0.00344305	0.00190078	0.00397415	0.002464	0.00211313	0.00295502	0.00283442	0.00339128	0.00398795	0.00221388	0.00265103	0.00686804	0.0034571	0.00345013	0.00263872	0.00208823	0.00299743	0.002861531	-0.007353368	91.38226	0.0327388	-5.856398	0.02538543	1.289669	0.261173
45260	-4810.373	-4904.671	94.29763	0.337201	0.270884	0.00766804	0.00284057	0.00384817	0.00354426	0.00319761	0.00597828	0.00282645	0.00368009	0.00197938	0.00332575	0.00372007	0.00613934	0.00388589	0.00311743	0.00474827	0.00657599	0.00271487	0.00448117	0.00373831	0.00289914	0.00419723	0.00391589	0.00405664	0.00470146	0.00424468	0.00431262	0.00262175	0.00378669	0.00268407	0.00577795	0.00345099	0.0041685	0.003718574	-0.02598388	75.55968	0.04152569	-5.594415	0.0155418	2.671871	0.2860734
45280	-4809.686	-4907.109	97.42311	0.357221	0.205491	0.00425697	0.00364324	0.00311056	0.0030127	0.00287331	0.00598814	0.00291903	0.00298453	0.0031428	0.0029701	0.00512322	0.00318514	0.00509309	0.00365743	0.00247843	0.0053913	0.00310218	0.00507924	0.00499065	0.00434903	0.00386494	0.00523254	0.00425116	0.00358429	0.00499271	0.00424831	0.00345463	0.00499684	0.0038158	0.00704792	0.00405953	0.00531705	0.003948058	-0.03187526	95.55996	0.1066675	-5.534532	0.07479226	1.426184	0.2608337
45300	-4822.449	-4913.31	90.86111	0.240425	0.233643	0.00353759	0.00259834	0.00532469	0.00310786	0.00505019	0.00477128	0.00340107	0.00526777	0.00235688	0.00327342	0.00425705	0.00669645	0.00554579	0.00334458	0.00258555	0.00551467	0.00346426	0.00478419	0.00450348	0.00450591	0.004114	0.00444071	0.0022696	0.00599617	0.00335232	0.00280068	0.00455241	0.0043694	0.00235012	0.00592842	0.00211028	0.00305075	0.003831919	-0.02725979	70.9336	0.03191073	-5.56439	0.004650942	6.861132	0.4033914
45320	-4807.369	-4907.063	99.69341	0.316792	0.214218	0.0037353	0.00412272	0.00512766	0.0033148	0.00389675	0.00645037	0.00307538	0.00363682	0.00269032	0.00371948	0.00478938	0.0046243	0.00372881	0.00483345	0.00310679	0.00422413	0.00342847	0.00605914	0.00481907	0.00497337	0.00508008	0.00476479	0.00303592	0.00481844	0.00369023	0.0029509	0.00299152	0.00315519	0.00289306	0.00473154	0.00369477	0.0032984	0.0037359	-0.0124844	88.36357	0.0832573	-5.589767	0.0707729	1.176401	0.2407759
45340	-4802.606	-4909.411	106.8053	0.266574	0.213028	0.00305302	0.00276463	0.00315203	0.00225805	0.00326537	0.00337331	0.00245642	0.00250627	0.0019765	0.00261313	0.00312501	0.00430075	0.00387114	0.00279953	0.00226063	0.00553601	0.00276091	0.00339519	0.00397877	0.00272377	0.00327071	0.00484226	0.00460106	0.00345892	0.00483459	0.00286763	0.00317534	0.00374769	0.00300368	0.00235523	0.00271375	0.00287818	0.003027775	-0.01896379	76.02748	0.03273394	-5.799927	0.01377015	2.377166	0.2342669
45360	-4808.786	-4909.457	100.6712	0.315818	0.217217	0.00341046	0.0038788	0.00418441	0.00255627	0.0028197	0.00312312	0.00177536	0.00427189	0.00233514	0.00393706	0.00377457	0.00449429	0.00429866	0.00430521	0.00242685	0.00374478	0.00294222	0.00407031	0.00469124	0.00279533	0.00293988	0.00620254	0.00365481	0.00394362	0.00424475	0.00432298	0.0049039	0.00300846	0.00290278	0.00424401	0.00284267	0.00395829	0.003517766	-0.0138117	87.41212	0.04237701	-5.649929	0.02856531	1.483513	0.274786
45380	-4795.69	-4909.667	113.9769	0.296591	0.266525	0.00312205	0.00335845	0.00291431	0.00302901	0.00440802	0.00441522	0.00349694	0.00328592	0.00287554	0.00375768	0.00432371	0.00313537	0.00408274	0.00487566	0.0031616	0.00443438	0.00327742	0.00366606	0.00313554	0.00425261	0.00509594	0.00355389	0.00326587	0.00426927	0.00350011	0.00392891	0.00275431	0.00353643	0.00405556	0.00264496	0.00421909	0.00313469	0.003640858	-0.04170188	106.8815	0.06147021	-5.615536	0.01976833	3.109529	0.1535474
45400	-4815.688	-4910.408	94.71975	0.329827	0.217691	0.00333534	0.00327704	0.00355162	0.00489552	0.00399585	0.00479461	0.002707	0.00458608	0.00157631	0.00407742	0.00349908	0.00582212	0.00513395	0.00722873	0.00223349	0.00407554	0.00275295	0.00397017	0.00383194	0.00493063	0.0025858	0.00433619	0.00304812	0.00295146	0.0028889	0.00281347	0.00383813	0.00356146	0.00240539	0.00492287	0.00320788	0.00404928	0.003678157	-0.03259237	78.95822	0.07222241	-5.605343	0.03963004	1.822416	0.2780501
45420	-4808.28	-4908.513	100.2328	0.253716	0.231901	0.00364908	0.00247737	0.00392133	0.00286742	0.00299309	0.00523396	0.00262781	0.00325553	0.00271657	0.00311401	0.00373517	0.00353552	0.00399029	0.00410853	0.00300665	0.0052826	0.0031278	0.00359089	0.00170386	0.00330625	0.00324886	0.00543564	0.00367549	0.0026419	0.00402297	0.0026524	0.00219941	0.00373988	0.00355409	0.00494768	0.00271042	0.00281807	0.003342661	-0.02587439	130.0724	0.05198437	-5.700988	0.02610998	1.990977	0.2524398
45440	-4804.876	-4920.648	115.7729	0.323694	0.265301	0.00227371	0.00233264	0.00329324	0.00321586	0.00349867	0.00376647	0.00243439	0.00237253	0.002	0.00256991	0.00288277	0.00311032	0.00300443	0.00264012	0.0021342	0.00258089	0.00274384	0.00268616	0.00258452	0.00293501	0.00386682	0.00405744	0.00335592	0.00319618	0.00310275	0.0032751	0.0031752	0.00293564	0.00298201	0.00397457	0.00259606	0.00263161	0.002930356	-0.02728646	121.854	0.05329999	-5.832631	0.02601354	2.048933	0.1435695
45460	-4812.613	-4918.164	105.5507	0.294844	0.25355	0.00294032	0.00455912	0.00218597	0.00228872	0.0026862	0.00328469	0.00303562	0.00342501	0.0024713	0.00282668	0.00515235	0.00426659	0.00385649	0.00260932	0.00241432	0.00317408	0.00241734	0.00290118	0.00236566	0.00283131	0.00251474	0.00401565	0.00275257	0.00269933	0.00329584	0.0030029	0.00182086	0.00327326	0.00364803	0.00387494	0.00245594	0.003196	0.003025544	-0.03142789	100.2689	0.09134931	-5.800664	0.05992142	1.524485	0.2069613
45480	-4818.772	-4910.72	91.94769	0.30148	0.208047	0.00553923	0.00366379	0.00409924	0.00348629	0.00390645	0.00473245	0.00287011	0.00435481	0.00249937	0.0040776	0.00584686	0.00237972	0.00454848	0.00443882	0.00385562	0.00435084	0.00285939	0.00356716	0.00332225	0.00375776	0.00295884	0.00363689	0.0021442	0.00373176	0.00304084	0.00335004	0.00419029	0.00621569	0.00231074	0.00429013	0.00345647	0.00392052	0.003993779	-0.02239174	140.3864	0.1218675	-5.523017	0.09947579	1.225097	0.2064142
45500	-4818.981	-4917.604	98.62312	0.286449	0.241994	0.00388869	0.00248075	0.00284402	0.00310671	0.00299292	0.00497869	0.00385258	0.00306973	0.00278353	0.00264737	0.00369487	0.0037419	0.00431106	0.00368103	0.004338	0.0061682	0.00279995	0.00437229	0.00273886	0.00407356	0.003509	0.00384266	0.00414999	0.00433918	0.00508235	0.00272079	0.00290455	0.00554454	0.00431278	0.0033779	0.00265827	0.00412194	0.003616912	-0.01316298	114.0493	0.1245754	-5.622135	0.1114125	1.118146	0.2238836
